year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2018	12621	3	322	Johns Hopkins	-	Opponent Totals	-	-	-	6	4	16	139	55	214	1	29	""	""	""	1700:35	41	2.170	100	0.709	2	""	""	""	""	55	""	""
2018	12621	3	22626	Johnson & Wales (RI)	-	TEAM	-	-	-	""	""	0	""	""	251	""	1	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	22626	Johnson & Wales (RI)	-	Totals	-	-	-	34	24	92	348	141	252	""	9	""	""	""	1751:13	7	0.360	57	0.891	13	""	""	""	2	112	4	""
2018	12621	3	22626	Johnson & Wales (RI)	-	Opponent Totals	-	-	-	7	1	15	149	64	191	""	17	""	""	""	1751:13	34	1.747	107	0.759	1	""	""	""	1	71	2	""
2018	12621	3	324	Johnson St.	-	TEAM	-	-	-	""	""	0	""	""	127	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	324	Johnson St.	-	Totals	-	-	-	43	24	110	236	132	223	3	29	""	""	""	1642:19	51	2.795	122	0.705	3	""	""	""	4	81	7	""
2018	12621	3	324	Johnson St.	-	Opponent Totals	-	-	-	51	28	130	358	173	211	1	19	""	""	""	1642:19	43	2.356	89	0.674	5	""	""	""	6	114	7	""
2018	12621	3	325	Juniata	-	TEAM	-	-	-	""	""	0	""	""	204	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	325	Juniata	-	Totals	-	-	-	15	6	36	157	74	204	""	15	""	""	""	1710:00	52	2.737	90	0.634	""	""	""	""	""	63	""	""
2018	12621	3	325	Juniata	-	Opponent Totals	-	-	-	52	30	134	306	142	196	""	13	""	""	""	1674:40	15	0.806	59	0.797	8	""	""	""	2	126	2	""
2018	12621	3	326	Kalamazoo	-	TEAM	-	-	-	""	""	0	""	""	204	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	326	Kalamazoo	-	Totals	-	-	-	22	12	56	225	90	233	1	20	""	""	""	1615:01	27	1.505	80	0.748	4	""	""	""	2	78	2	""
2018	12621	3	326	Kalamazoo	-	Opponent Totals	-	-	-	27	21	75	209	107	223	2	29	""	""	""	1570:01	22	1.261	68	0.756	4	""	""	""	2	75	2	""
2018	12621	3	329	Kean	-	TEAM	-	-	-	1	""	2	""	1	259	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	329	Kean	-	Totals	-	-	-	39	27	105	273	119	277	""	36	""	""	""	1644:15	34	1.861	85	0.714	4	""	""	""	3	82	4	""
2018	12621	3	329	Kean	-	Opponent Totals	-	-	-	34	25	93	244	119	206	""	22	""	""	""	1644:15	39	2.135	80	0.672	2	""	""	""	1	76	1	""
2018	12621	3	330	Keene St.	-	TEAM	-	-	-	""	""	0	""	""	201	""	2	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	330	Keene St.	-	Totals	-	-	-	23	14	60	237	91	201	1	20	""	""	""	1657:45	24	1.303	83	0.776	2	""	""	""	2	70	2	""
2018	12621	3	330	Keene St.	-	Opponent Totals	-	-	-	24	24	72	266	107	203	""	16	""	""	""	1657:45	23	1.249	68	0.747	4	""	""	""	""	79	1	""
2018	12621	3	335	Kenyon	-	TEAM	-	-	-	1	""	2	""	1	226	""	2	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	1
2018	12621	3	335	Kenyon	-	Totals	-	-	-	41	29	111	420	180	236	""	17	""	""	""	1902:01	10	0.473	38	0.792	12	""	""	""	3	127	4	""
2018	12621	3	335	Kenyon	-	Opponent Totals	-	-	-	10	4	24	136	48	217	""	22	""	""	""	1902:01	41	1.940	139	0.772	3	""	""	""	1	63	2	""
2018	12621	3	1159	Keuka	-	TEAM	-	-	-	2	""	4	1	2	184	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	2
2018	12621	3	1159	Keuka	-	Totals	-	-	-	40	23	103	241	120	199	1	14	""	""	""	1599:03	29	1.632	88	0.752	4	""	""	2	3	62	4	""
2018	12621	3	1159	Keuka	-	Opponent Totals	-	-	-	29	20	78	228	118	183	""	16	""	""	""	1599:03	40	2.251	80	0.667	4	""	""	1	3	70	4	""
2018	12621	3	30047	Keystone	-	TEAM	-	-	-	""	""	0	""	""	260	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	30047	Keystone	-	Totals	-	-	-	44	38	126	321	159	260	5	30	""	""	""	1731:04	26	1.352	91	0.778	7	""	""	""	4	121	4	""
2018	12621	3	30047	Keystone	-	Opponent Totals	-	-	-	26	19	71	268	117	251	""	29	""	""	""	1731:04	44	2.288	115	0.723	4	""	""	""	""	80	1	""
2018	12621	3	336	King's (PA)	-	TEAM	-	-	-	""	""	0	""	""	232	""	""	""	3	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	336	King's (PA)	-	Totals	-	-	-	35	26	96	237	106	232	""	17	""	""	""	1779:34	17	0.860	47	0.734	10	""	""	""	4	123	6	""
2018	12621	3	336	King's (PA)	-	Opponent Totals	-	-	-	17	9	43	136	64	236	1	27	""	""	""	1779:34	35	1.770	71	0.670	3	""	""	""	2	58	2	""
2018	12621	3	337	Knox	-	TEAM	-	-	-	""	""	0	""	""	238	""	3	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	337	Knox	-	Totals	-	-	-	49	27	125	378	171	280	1	51	""	""	""	1881:17	16	0.765	69	0.812	12	""	""	""	7	117	8	""
2018	12621	3	337	Knox	-	Opponent Totals	-	-	-	16	10	42	178	78	231	3	27	""	""	""	1881:17	49	2.344	127	0.722	4	""	""	""	""	64	1	""
2018	12621	3	1163	La Roche	-	TEAM	-	-	-	""	""	0	""	""	171	""	1	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1163	La Roche	-	Totals	-	-	-	49	43	141	289	138	209	4	36	""	""	""	1739:50	48	2.483	111	0.698	2	""	""	""	2	74	2	""
2018	12621	3	1163	La Roche	-	Opponent Totals	-	-	-	48	32	128	316	159	221	2	31	""	""	""	1694:50	49	2.602	89	0.645	4	""	""	""	4	93	6	""
2018	12621	3	341	La Verne	-	TEAM	-	-	-	""	""	0	""	""	106	""	1	""	""	""	""	""	""	""	""	""	""	""	1	""	""	""	""
2018	12621	3	341	La Verne	-	Totals	-	-	-	30	18	78	211	109	167	2	18	""	""	""	1673:42	24	1.291	99	0.805	6	""	""	1	1	61	2	""
2018	12621	3	341	La Verne	-	Opponent Totals	-	-	-	24	12	60	284	124	161	2	21	""	""	""	1673:42	30	1.613	79	0.725	6	""	""	""	2	96	2	""
2018	12621	3	1162	LaGrange	-	TEAM	-	-	-	""	""	0	""	""	151	""	""	""	3	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1162	LaGrange	-	Totals	-	-	-	26	15	67	186	110	165	1	18	""	""	""	1660:00	45	2.440	92	0.672	5	""	""	""	4	61	5	""
2018	12621	3	1162	LaGrange	-	Opponent Totals	-	-	-	45	30	120	269	137	173	1	23	""	""	""	1660:00	26	1.410	84	0.764	9	""	""	""	2	91	4	""
2018	12621	3	344	Lake Forest	-	TEAM	-	-	-	""	""	0	""	""	198	""	1	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	3	344	Lake Forest	-	Totals	-	-	-	38	29	105	298	132	200	2	24	""	""	""	1744:59	28	1.444	87	0.757	5	""	""	""	4	113	4	""
2018	12621	3	344	Lake Forest	-	Opponent Totals	-	-	-	28	28	84	253	108	205	""	20	""	""	""	1744:59	38	1.960	100	0.725	3	""	""	""	2	71	2	""
2018	12621	3	1164	Lakeland	-	TEAM	-	-	-	""	""	0	""	""	111	""	""	""	4	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1164	Lakeland	-	Totals	-	-	-	7	6	20	89	47	121	""	11	""	""	""	1440:00	112	7.000	174	0.608	""	""	""	""	1	33	1	""
2018	12621	3	1164	Lakeland	-	Opponent Totals	-	-	-	112	120	344	505	286	124	""	7	""	""	""	1440:00	7	0.438	40	0.851	11	""	""	""	4	161	5	""
2018	12621	3	30085	Lancaster Bible	-	TEAM	-	-	-	""	""	0	""	""	213	""	1	""	2	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	3	30085	Lancaster Bible	-	Totals	-	-	-	45	32	122	332	163	230	2	7	""	""	""	2067:22	41	1.785	94	0.696	3	""	""	""	1	139	2	""
2018	12621	3	30085	Lancaster Bible	-	Opponent Totals	-	-	-	41	25	107	309	135	265	1	15	""	""	""	2067:22	45	1.959	117	0.722	6	""	""	""	2	106	2	""
2018	12621	3	8486	Lasell	-	TEAM	-	-	-	""	""	0	""	""	243	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	8486	Lasell	-	Totals	-	-	-	16	10	42	245	111	244	1	31	""	""	""	1634:12	66	3.635	135	0.672	1	""	""	1	3	67	4	""
2018	12621	3	8486	Lasell	-	Opponent Totals	-	-	-	66	57	189	368	201	253	1	18	""	""	""	1634:12	16	0.881	95	0.856	8	""	""	""	2	107	2	""
2018	12621	3	348	Lawrence	-	TEAM	-	-	-	""	""	0	""	""	123	1	""	""	3	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	3	348	Lawrence	-	Totals	-	-	-	14	16	44	142	76	143	1	28	""	""	""	1550:00	49	2.845	133	0.731	2	""	""	""	1	50	1	""
2018	12621	3	348	Lawrence	-	Opponent Totals	-	-	-	49	39	137	346	182	150	""	11	""	""	""	1550:00	14	0.813	62	0.816	8	""	""	""	3	98	3	""
2018	12621	3	8490	LeTourneau	-	TEAM	-	-	-	""	""	0	""	""	215	""	""	""	3	""	""	0	""	5	1.000	""	""	""	""	""	""	""	""
2018	12621	3	8490	LeTourneau	-	Totals	-	-	-	18	11	47	225	99	215	1	27	""	""	""	1540:18	27	1.578	85	0.759	2	""	""	""	""	68	""	""
2018	12621	3	8490	LeTourneau	-	Opponent Totals	-	-	-	27	14	68	256	112	169	2	26	""	""	""	1540:18	18	1.052	81	0.818	5	""	""	""	3	88	6	""
2018	12621	3	351	Lebanon Valley	-	TEAM	-	-	-	""	""	0	""	""	188	""	""	""	2	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	351	Lebanon Valley	-	Totals	-	-	-	39	29	107	312	149	202	2	15	""	""	""	1564:54	20	1.150	57	0.740	7	""	""	""	3	113	5	""
2018	12621	3	351	Lebanon Valley	-	Opponent Totals	-	-	-	20	12	52	178	77	220	1	25	""	""	""	1564:54	39	2.243	110	0.738	1	""	""	""	2	71	2	""
2018	12621	3	279	Lehman	-	TEAM	-	-	-	""	""	0	""	1	222	""	1	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	279	Lehman	-	Totals	-	-	-	40	26	106	257	126	222	1	20	""	""	""	1639:58	14	0.768	61	0.813	10	""	""	""	3	74	4	""
2018	12621	3	279	Lehman	-	Opponent Totals	-	-	-	14	11	39	203	75	220	1	24	""	""	""	1639:58	40	2.195	86	0.683	2	""	""	""	1	62	2	""
2018	12621	3	24317	Lesley	-	TEAM	-	-	-	1	""	2	""	1	175	""	""	""	3	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	24317	Lesley	-	Totals	-	-	-	29	21	79	249	123	215	""	14	""	""	""	1677:48	29	1.556	89	0.754	8	""	""	1	2	80	3	""
2018	12621	3	24317	Lesley	-	Opponent Totals	-	-	-	29	27	85	235	119	205	1	17	""	""	""	1677:48	29	1.556	94	0.764	5	""	""	""	3	98	3	""
2018	12621	3	1179	Linfield	-	TEAM	-	-	-	""	""	0	""	""	185	""	2	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1179	Linfield	-	Totals	-	-	-	18	9	45	204	81	200	2	29	""	""	""	1660:00	43	2.331	81	0.653	1	""	""	""	4	71	5	""
2018	12621	3	1179	Linfield	-	Opponent Totals	-	-	-	43	29	115	303	124	244	1	30	""	""	""	1660:00	18	0.976	63	0.778	7	""	""	""	4	103	4	""
2018	12621	3	364	Loras	-	TEAM	-	-	-	1	""	2	""	1	270	""	""	""	6	""	""	0	""	1	1.000	""	""	""	""	""	""	""	1
2018	12621	3	364	Loras	-	Totals	-	-	-	42	40	124	371	150	270	""	21	""	""	""	1748:02	21	1.081	87	0.806	10	""	""	""	4	126	4	""
2018	12621	3	364	Loras	-	Opponent Totals	-	-	-	21	20	62	239	108	177	""	19	""	""	""	1748:02	42	2.162	108	0.720	1	""	""	""	""	80	2	""
2018	12621	3	1182	Louisiana Col.	-	TEAM	-	-	-	""	""	0	""	""	134	""	4	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1182	Louisiana Col.	-	Totals	-	-	-	10	7	27	116	56	138	""	22	""	""	""	1440:00	46	2.875	119	0.721	1	""	""	""	""	41	""	""
2018	12621	3	1182	Louisiana Col.	-	Opponent Totals	-	-	-	46	40	132	344	165	175	""	10	""	""	""	1440:00	10	0.625	46	0.821	9	""	""	""	3	128	5	""
2018	12621	3	372	Luther	-	TEAM	-	-	-	""	""	0	""	""	198	1	2	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	372	Luther	-	Totals	-	-	-	38	32	108	342	145	198	1	26	""	""	""	1902:26	21	0.993	39	0.650	6	""	""	""	1	169	2	""
2018	12621	3	372	Luther	-	Opponent Totals	-	-	-	21	11	53	146	60	258	1	27	""	""	""	1902:26	38	1.798	107	0.738	5	""	""	""	4	61	4	""
2018	12621	3	373	Lycoming	-	TEAM	-	-	-	""	""	0	""	""	311	1	1	""	4	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	373	Lycoming	-	Totals	-	-	-	50	34	134	338	171	312	2	32	""	""	""	1800:00	10	0.500	69	0.873	11	""	""	""	4	109	4	""
2018	12621	3	373	Lycoming	-	Opponent Totals	-	-	-	10	9	29	186	79	224	2	25	""	""	""	1800:00	50	2.500	121	0.708	2	""	""	""	1	51	2	""
2018	12621	3	374	Lynchburg	-	TEAM	-	-	-	1	""	2	""	1	250	""	1	""	7	""	""	0	""	3	1.000	""	""	""	""	""	""	""	1
2018	12621	3	374	Lynchburg	-	Totals	-	-	-	45	32	122	342	156	250	""	26	""	""	""	1833:48	9	0.442	69	0.885	13	""	""	""	2	138	3	""
2018	12621	3	374	Lynchburg	-	Opponent Totals	-	-	-	9	6	24	182	78	259	1	29	""	""	""	1833:48	45	2.209	111	0.712	1	""	""	""	1	68	2	""
2018	12621	3	30065	Lyndon St.	-	TEAM	-	-	-	""	""	0	""	""	82	""	""	""	2	""	""	0	""	2	1.000	""	""	""	1	""	""	""	""
2018	12621	3	30065	Lyndon St.	-	Totals	-	-	-	25	14	64	230	110	124	2	13	""	""	""	1372:47	33	2.163	85	0.720	4	""	""	4	1	57	2	""
2018	12621	3	30065	Lyndon St.	-	Opponent Totals	-	-	-	33	25	91	267	120	129	1	15	""	""	""	1372:47	25	1.639	84	0.771	6	""	""	2	1	98	1	""
2018	12621	3	486	MCLA	-	TEAM	-	-	-	""	""	0	""	""	171	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	486	MCLA	-	Totals	-	-	-	16	10	42	164	66	181	""	14	""	""	""	1467:45	36	2.207	100	0.735	2	""	""	""	2	64	2	""
2018	12621	3	486	MCLA	-	Opponent Totals	-	-	-	36	32	104	316	136	208	""	15	""	""	""	1467:45	16	0.981	50	0.758	7	""	""	""	2	97	3	""
2018	12621	3	398	MIT	-	TEAM	-	-	-	""	""	0	""	""	252	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	3	398	MIT	-	Totals	-	-	-	20	16	56	249	102	252	""	20	""	""	""	1718:24	18	0.943	77	0.811	6	""	""	""	""	91	""	""
2018	12621	3	398	MIT	-	Opponent Totals	-	-	-	18	12	48	242	95	241	3	22	""	""	""	1718:24	20	1.047	82	0.804	8	""	""	""	""	81	""	""
2018	12621	3	20220	MSOE	-	TEAM	-	-	-	1	""	2	1	2	197	""	1	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	20220	MSOE	-	Totals	-	-	-	60	52	172	345	178	244	1	14	""	""	""	1719:04	27	1.414	63	0.700	8	""	""	""	1	91	1	""
2018	12621	3	20220	MSOE	-	Opponent Totals	-	-	-	27	20	74	225	90	245	""	25	""	""	""	1719:04	60	3.141	118	0.663	""	""	""	""	1	86	2	""
2018	12621	3	377	MacMurray	-	TEAM	-	-	-	1	""	2	""	1	100	""	""	""	2	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	3	377	MacMurray	-	Totals	-	-	-	6	4	16	52	36	135	""	12	""	""	""	1638:35	68	3.735	158	0.699	""	""	""	3	""	20	1	""
2018	12621	3	377	MacMurray	-	Opponent Totals	-	-	-	68	49	185	403	226	116	""	9	""	""	""	1638:35	6	0.330	30	0.833	16	""	""	""	3	142	4	""
2018	12621	3	376	Macalester	-	TEAM	-	-	-	1	""	2	""	1	192	""	1	""	2	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	376	Macalester	-	Totals	-	-	-	28	22	78	256	125	209	1	18	""	""	""	1873:32	17	0.817	54	0.761	10	""	""	""	3	109	6	""
2018	12621	3	376	Macalester	-	Opponent Totals	-	-	-	17	16	50	181	71	225	3	28	""	""	""	1873:32	28	1.345	97	0.776	5	""	""	""	""	79	""	""
2018	12621	3	378	Maine Maritime	-	TEAM	-	-	-	""	""	0	""	""	180	""	3	""	4	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	3	378	Maine Maritime	-	Totals	-	-	-	31	20	82	246	110	192	""	15	""	""	""	1660:00	39	2.114	115	0.747	3	""	""	2	1	96	1	""
2018	12621	3	378	Maine Maritime	-	Opponent Totals	-	-	-	39	36	114	337	154	173	1	16	""	""	""	1660:00	31	1.681	79	0.718	6	""	""	""	1	90	2	""
2018	12621	3	1192	Manchester	-	TEAM	-	-	-	""	""	0	""	""	75	""	""	""	5	""	""	0	""	5	1.000	""	""	""	1	""	""	""	""
2018	12621	3	1192	Manchester	-	Totals	-	-	-	29	19	77	308	129	215	1	20	""	""	""	1727:54	20	1.042	94	0.825	8	""	""	3	3	77	4	""
2018	12621	3	1192	Manchester	-	Opponent Totals	-	-	-	20	19	59	276	116	231	""	22	""	""	""	1727:54	29	1.511	97	0.770	7	""	""	3	""	99	1	""
2018	12621	3	382	Manhattanville	-	TEAM	-	-	-	1	""	2	""	1	136	""	3	""	5	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	382	Manhattanville	-	Totals	-	-	-	31	28	90	256	126	175	1	28	""	""	""	1566:16	21	1.207	98	0.824	5	""	""	""	1	78	1	""
2018	12621	3	382	Manhattanville	-	Opponent Totals	-	-	-	21	15	57	260	119	160	1	19	""	""	""	1566:16	31	1.781	95	0.754	6	""	""	""	2	83	2	""
2018	12621	3	1194	Maranatha Baptist	-	TEAM	-	-	-	""	""	0	""	""	101	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1194	Maranatha Baptist	-	Totals	-	-	-	25	20	70	211	88	108	""	8	""	""	""	1548:54	38	2.208	88	0.698	2	""	""	""	2	69	4	""
2018	12621	3	1194	Maranatha Baptist	-	Opponent Totals	-	-	-	38	26	102	306	126	202	1	13	""	""	""	1548:54	25	1.453	63	0.716	5	""	""	""	2	87	2	""
2018	12621	3	1196	Marian (WI)	-	TEAM	-	-	-	1	""	2	""	1	235	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1196	Marian (WI)	-	Totals	-	-	-	49	36	134	236	136	247	4	36	""	""	""	1735:38	33	1.711	102	0.756	5	""	""	""	4	76	5	""
2018	12621	3	1196	Marian (WI)	-	Opponent Totals	-	-	-	33	23	89	265	135	214	2	26	""	""	""	1735:38	49	2.541	87	0.640	3	""	""	1	5	85	7	""
2018	12621	3	385	Marietta	-	TEAM	-	-	-	1	""	2	""	1	190	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	385	Marietta	-	Totals	-	-	-	31	21	83	276	138	203	""	12	""	""	""	1898:38	22	1.043	78	0.780	9	""	""	""	""	101	""	""
2018	12621	3	385	Marietta	-	Opponent Totals	-	-	-	22	20	64	228	100	241	3	27	""	""	""	1898:38	31	1.469	107	0.775	4	""	""	1	""	80	1	""
2018	12621	3	8597	Martin Luther	-	TEAM	-	-	-	""	""	0	""	""	184	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	8597	Martin Luther	-	Totals	-	-	-	25	19	69	274	112	184	""	28	""	""	""	1756:51	49	2.510	100	0.671	2	""	""	""	1	61	6	""
2018	12621	3	8597	Martin Luther	-	Opponent Totals	-	-	-	49	36	134	310	149	204	2	25	""	""	""	1756:51	25	1.281	87	0.777	4	""	""	""	2	89	3	""
2018	12621	3	1203	Mary Hardin-Baylor	-	TEAM	-	-	-	1	""	2	""	1	171	""	5	""	5	""	""	0	""	4	1.000	""	""	""	""	""	""	""	1
2018	12621	3	1203	Mary Hardin-Baylor	-	Totals	-	-	-	34	22	90	269	128	171	3	26	""	""	""	1649:41	10	0.546	48	0.828	9	""	""	""	5	92	8	""
2018	12621	3	1203	Mary Hardin-Baylor	-	Opponent Totals	-	-	-	10	5	25	149	58	177	3	34	""	""	""	1649:41	34	1.855	94	0.734	3	""	""	""	1	59	2	""
2018	12621	3	390	Mary Washington	-	TEAM	-	-	-	2	1	5	""	2	232	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	390	Mary Washington	-	Totals	-	-	-	44	29	117	266	135	271	1	22	""	""	""	1804:34	18	0.898	64	0.780	8	""	""	""	7	116	7	""
2018	12621	3	390	Mary Washington	-	Opponent Totals	-	-	-	18	15	51	187	82	263	1	33	""	""	""	1810:00	44	2.188	92	0.676	3	""	""	""	2	66	2	""
2018	12621	3	394	Marymount (VA)	-	TEAM	-	-	-	""	""	0	""	""	116	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	394	Marymount (VA)	-	Totals	-	-	-	19	8	46	178	82	186	2	26	""	""	""	1624:53	46	2.548	105	0.695	2	""	""	1	2	67	3	""
2018	12621	3	394	Marymount (VA)	-	Opponent Totals	-	-	-	46	33	125	311	152	225	2	32	""	""	""	1624:53	19	1.052	62	0.765	8	""	""	2	4	102	4	""
2018	12621	3	396	Maryville (TN)	-	TEAM	-	-	-	3	""	6	""	3	185	""	1	""	2	""	""	0	""	""	""	""	""	""	""	""	""	""	2
2018	12621	3	396	Maryville (TN)	-	Totals	-	-	-	50	31	131	329	162	185	""	15	""	""	""	1859:14	13	0.629	84	0.866	8	""	""	""	1	119	2	""
2018	12621	3	396	Maryville (TN)	-	Opponent Totals	-	-	-	13	4	30	204	97	244	""	31	""	""	""	1859:14	50	2.420	112	0.691	4	""	""	""	1	74	1	""
2018	12621	3	397	Marywood	-	TEAM	-	-	-	1	""	2	""	1	195	""	2	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	397	Marywood	-	Totals	-	-	-	20	17	57	237	106	207	3	33	""	""	""	1532:34	28	1.644	96	0.774	4	""	""	""	""	81	""	""
2018	12621	3	397	Marywood	-	Opponent Totals	-	-	-	28	25	81	258	124	219	1	24	""	""	""	1532:34	20	1.175	86	0.811	5	""	""	""	1	87	1	""
2018	12621	3	399	Mass. Maritime	-	TEAM	-	-	-	1	""	2	""	1	196	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	399	Mass. Maritime	-	Totals	-	-	-	21	14	56	251	117	196	""	14	""	""	""	1640:00	35	1.921	118	0.771	4	""	""	""	3	73	3	""
2018	12621	3	399	Mass. Maritime	-	Opponent Totals	-	-	-	35	21	91	282	153	160	""	9	""	""	""	1640:00	21	1.152	96	0.821	4	""	""	""	6	77	6	""
2018	12621	3	773	McDaniel	-	TEAM	-	-	-	2	""	4	""	2	169	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	1
2018	12621	3	773	McDaniel	-	Totals	-	-	-	29	14	72	192	92	189	1	26	""	""	""	1589:40	20	1.132	69	0.775	7	""	""	""	2	63	2	""
2018	12621	3	773	McDaniel	-	Opponent Totals	-	-	-	20	12	52	227	88	237	1	27	""	""	""	1589:40	29	1.642	63	0.685	8	""	""	1	2	65	3	""
2018	12621	3	8530	McMurry	-	TEAM	-	-	-	1	""	2	""	1	149	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1
2018	12621	3	8530	McMurry	-	Totals	-	-	-	22	14	58	218	98	150	1	24	""	""	""	1491:23	10	0.603	67	0.870	9	""	""	""	""	62	""	""
2018	12621	3	8530	McMurry	-	Opponent Totals	-	-	-	10	5	25	159	77	143	4	22	""	""	""	1491:23	22	1.328	76	0.776	5	""	""	2	""	62	""	""
2018	12621	3	379	Me.-Farmington	-	TEAM	-	-	-	""	""	0	""	""	133	""	""	""	""	""	""	""	""	""	""	""	""	""	1	""	""	""	""
2018	12621	3	379	Me.-Farmington	-	Totals	-	-	-	24	15	63	218	99	161	1	10	""	""	""	1538:10	30	1.755	79	0.725	7	""	""	1	3	71	3	""
2018	12621	3	379	Me.-Farmington	-	Opponent Totals	-	-	-	30	21	81	218	110	165	""	5	""	""	""	1538:10	24	1.404	74	0.755	5	""	""	1	1	74	1	""
2018	12621	3	30040	Me.-Presque Isle	-	TEAM	-	-	-	""	""	0	""	""	55	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	30040	Me.-Presque Isle	-	Totals	-	-	-	11	5	27	109	54	107	2	7	""	""	""	1170:00	46	3.538	120	0.723	1	""	""	1	""	39	""	""
2018	12621	3	30040	Me.-Presque Isle	-	Opponent Totals	-	-	-	46	26	118	254	161	77	2	6	""	""	""	1170:00	11	0.846	50	0.820	8	""	""	2	2	80	3	""
2018	12621	3	23725	Medaille	-	TEAM	-	-	-	""	""	0	""	""	263	""	3	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	23725	Medaille	-	Totals	-	-	-	60	46	166	397	214	263	""	31	""	""	""	1841:44	20	0.977	65	0.765	9	""	""	""	2	138	2	""
2018	12621	3	23725	Medaille	-	Opponent Totals	-	-	-	20	13	53	208	85	245	""	30	""	""	""	1841:44	60	2.932	154	0.720	3	""	""	""	2	75	3	""
2018	12621	3	403	Medgar Evers	-	TEAM	-	-	-	""	""	0	""	""	93	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	403	Medgar Evers	-	Totals	-	-	-	14	4	32	178	78	102	1	29	""	""	""	1394:42	68	4.388	83	0.550	2	""	""	""	1	48	4	""
2018	12621	3	403	Medgar Evers	-	Opponent Totals	-	-	-	68	36	172	319	151	114	""	17	""	""	""	1394:42	14	0.903	64	0.821	11	""	""	""	3	92	7	""
2018	12621	3	411	Messiah	-	TEAM	-	-	-	""	""	0	""	""	127	""	""	""	6	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	411	Messiah	-	Totals	-	-	-	50	37	137	349	168	127	""	5	""	""	""	1837:10	10	0.490	58	0.853	13	""	""	""	2	126	2	""
